label;feat_0;feat_1;feat_2;feat_3;feat_4;feat_5;feat_6;feat_7;feat_8;feat_9;feat_10;feat_11;feat_12;feat_13;feat_14;feat_15;feat_16;feat_17;feat_18;feat_19;feat_20;feat_21;feat_22;feat_23;feat_24;feat_25;feat_26;feat_27;feat_28;feat_29;feat_30;feat_31;feat_32;feat_33;feat_34;feat_35;feat_36;feat_37;feat_38;feat_39;feat_40;feat_41;feat_42;feat_43;feat_44;feat_45;feat_46;feat_47;feat_48;feat_49;feat_50;feat_51;feat_52;feat_53;feat_54;feat_55;feat_56;feat_57;feat_58;feat_59;feat_60;feat_61;feat_62;feat_63;feat_64;feat_65;feat_66;feat_67;feat_68;feat_69;feat_70;feat_71;feat_72;feat_73;feat_74;feat_75;feat_76;feat_77;feat_78;feat_79;feat_80;feat_81;feat_82;feat_83;feat_84;feat_85;feat_86;feat_87;feat_88;feat_89;feat_90;feat_91;feat_92;feat_93;feat_94;feat_95;feat_96;feat_97;feat_98;feat_99;feat_100;feat_101;feat_102;feat_103;feat_104;feat_105;feat_106;feat_107;feat_108;feat_109;feat_110;feat_111;feat_112;feat_113;feat_114;feat_115;feat_116;feat_117;feat_118;feat_119;feat_120;feat_121;feat_122;feat_123;feat_124;feat_125
A;0.0;0.0;0.0;-0.0740930438041687;-0.0027475357055664;-0.0124365226986;-0.1333134770393371;-0.0320280790328979;-0.0307074231715986;-0.181901752948761;-0.0433661937713623;-0.0531573803784439;-0.2262209057807922;-0.0293202400207519;-0.0757690170468876;-0.1367996335029602;-0.1720958352088928;-0.0178166577281544;-0.1830827593803405;-0.2337856292724609;-0.0440652692379543;-0.2091416120529174;-0.2835351824760437;-0.0588725456657002;-0.2272486090660095;-0.3253472447395324;-0.0695141577782223;-0.1045915484428405;-0.182015061378479;-0.0302287252308914;-0.1680283546447754;-0.1181075572967529;-0.0643280917467663;-0.1520392894744873;-0.070488691329956;-0.0686246329607556;-0.1324710845947265;-0.0678007006645202;-0.0654734695019314;-0.0748921036720275;-0.1624561548233032;-0.0455172942640373;-0.1297867894172668;-0.0684385895729065;-0.0760473111333439;-0.1061559319496154;-0.0362511873245239;-0.0654605278434345;-0.0851017236709594;-0.0479768514633178;-0.0526844286980221;-0.051511526107788;-0.1267058253288269;-0.0631426522197315;-0.0950978994369506;-0.0474831461906433;-0.0819503539862225;-0.0771629810333252;-0.0212945938110351;-0.0731549137892315;-0.0583021640777587;-0.0283466577529907;-0.0618616925241539;0.0;0.0;0.0;0.0670337975025177;-0.0041587352752685;-0.0094289394907001;0.1236694157123565;-0.0222980380058288;-0.0287606182388309;0.1671813130378723;-0.0226197838783264;-0.0531150518796685;0.1978961527347564;-0.0072624087333679;-0.0771901949188951;0.1159297525882721;-0.1604220271110534;-0.0328213057360891;0.1642151772975921;-0.2136275172233581;-0.0641206919095758;0.1965330243110656;-0.2579026222229004;-0.0840215950153115;0.2201017141342163;-0.2972548604011535;-0.0979478477380517;0.0828298330307006;-0.1806299090385437;-0.0447926639459375;0.1225645244121551;-0.0947663784027099;-0.0813426642558816;0.1035798490047454;-0.057725965976715;-0.0874705730817559;0.0838108360767364;-0.0620669722557067;-0.0876046909830812;0.0499584376811981;-0.1653854846954345;-0.0575727007231954;0.0851799845695495;-0.0630373358726501;-0.0878246917269471;0.0681061446666717;-0.0407502651214599;-0.0801793007991555;0.0539081990718841;-0.0550776720046997;-0.0714146613023523;0.0215009748935699;-0.1338139772415161;-0.0725119828126672;0.0527955591678619;-0.0485579371452331;-0.0889771028301957;0.0453297793865203;-0.0294386148452758;-0.0811820371887925;0.0354619920253753;-0.0398535132408142;-0.0724044783852342
A;0.0;0.0;0.0;-0.0826861262321472;-0.0059260129928588;-0.0132748601473267;-0.1427477598190307;-0.0420916676521301;-0.0312454845271403;-0.1924625039100647;-0.0565690994262695;-0.0535418014488513;-0.2417100369930267;-0.0431268215179443;-0.0762020643315608;-0.145807147026062;-0.1874627470970153;-0.0189508456251914;-0.194900631904602;-0.2608415484428406;-0.0472041327021415;-0.2242035865783691;-0.3141376376152038;-0.0636362876258189;-0.2463304996490478;-0.3591222167015075;-0.0760422568283374;-0.1075741648674011;-0.2023981809616089;-0.0322318147383029;-0.1734031438827514;-0.1389166712760925;-0.072002335961848;-0.157488465309143;-0.0842381119728088;-0.0792108173928554;-0.1376882791519165;-0.0753268599510192;-0.0770334597192103;-0.0728954672813415;-0.1823462843894958;-0.0483502592406566;-0.1288467645645141;-0.080123484134674;-0.0831930558643634;-0.1027344465255737;-0.0453259944915771;-0.0723939384780223;-0.0798616409301757;-0.0566674470901489;-0.0585147808752353;-0.046868622303009;-0.1422757506370544;-0.0668334360680873;-0.0909897089004516;-0.0537528991699218;-0.0882933210096652;-0.0720983147621154;-0.0258839726448059;-0.0791104804239566;-0.0527925491333007;-0.0361098051071167;-0.0669580097756679;0.0;0.0;0.0;0.0740328729152679;-0.0050130486488342;-0.0112960905311065;0.1390964686870575;-0.0291361808776855;-0.0300647540492373;0.1873017847537994;-0.0333555340766906;-0.0537843646956044;0.2235850691795349;-0.0192835330963134;-0.0776227655363637;0.1326697766780853;-0.1763049364089965;-0.0358277911794739;0.1867606341838836;-0.2372878789901733;-0.0668975653601247;0.2219939529895782;-0.2841727137565613;-0.0865945684266644;0.2483860552310943;-0.3275041580200195;-0.1008011417937833;0.0953747034072876;-0.1987975835800171;-0.0480799021673756;0.1355194151401519;-0.1038317680358886;-0.0886632593823033;0.1122054457664489;-0.0625099539756774;-0.0981569754434186;0.08685302734375;-0.0653395652770996;-0.0997445675087529;0.0568768084049224;-0.1850113272666931;-0.0608168596876221;0.0930757820606231;-0.0723515748977661;-0.0952279733968335;0.0721045434474945;-0.0469101071357727;-0.0901383402300435;0.0539141297340393;-0.0618880987167358;-0.0819031464410382;0.0214714407920837;-0.1554751992225647;-0.0755977796865063;0.0569343268871307;-0.0649164319038391;-0.0947485508871632;0.0475850999355316;-0.0401412844657897;-0.0873905437541562;0.0343641340732574;-0.0469655394554138;-0.077883073921259
A;0.0;0.0;0.0;-0.083959937095642;-0.0030973553657531;-0.0135758454878853;-0.1426364183425903;-0.0370252728462219;-0.0351582831670569;-0.1878559589385986;-0.056595504283905;-0.0614117189277934;-0.2333227396011352;-0.0442797541618347;-0.0878851442565249;-0.1500071883201599;-0.19035404920578;-0.0222565430183934;-0.2002051472663879;-0.2592324018478393;-0.052855684511833;-0.2304882407188415;-0.3143549561500549;-0.0714954911698626;-0.2521595358848572;-0.3606653213500976;-0.0855241893758105;-0.1100744009017944;-0.2039577364921569;-0.0367182484795378;-0.175875186920166;-0.1327443122863769;-0.0754912002910899;-0.154642105102539;-0.0799204111099243;-0.080186764799528;-0.1302838921546936;-0.0812943577766418;-0.0769148646821307;-0.0746460556983947;-0.1810126304626464;-0.0542078643073367;-0.1351895332336425;-0.0763067603111267;-0.0858434467543887;-0.1116134524345398;-0.0408695340156555;-0.070828403436117;-0.0889021754264831;-0.0549561381340026;-0.0555723524619864;-0.0488103628158569;-0.1375845670700073;-0.0746207117070483;-0.099808931350708;-0.0483643412590026;-0.09418368627923;-0.0815454125404357;-0.0229507684707641;-0.0825687973727511;-0.0607763528823852;-0.0369310975074768;-0.0691943793525027;0.0;0.0;0.0;0.0744193792343139;-0.0046576857566833;-0.0102545812311056;0.1409676373004913;-0.0302823781967163;-0.0279209881605986;0.1888065040111541;-0.0335764288902282;-0.0510930165233496;0.225222647190094;-0.0175479054450988;-0.0743705078544501;0.1329114735126495;-0.1817119121551513;-0.0315120860519293;0.1880634129047393;-0.2416958212852478;-0.062878598231304;0.2237332463264465;-0.2906041741371155;-0.0834836259069327;0.2485386431217193;-0.3366504311561584;-0.098526124614704;0.0951561033725738;-0.2047982811927795;-0.0447299077691916;0.1360226273536682;-0.1100568175315857;-0.0848201557578924;0.117166519165039;-0.0682343244552612;-0.0948901965799215;0.0936778783798217;-0.0707305073738098;-0.0972150757493857;0.056622564792633;-0.1904072165489196;-0.0587473257961157;0.0943738222122192;-0.0754291415214538;-0.0925254344525221;0.0765570402145385;-0.0480148196220397;-0.0875427245678786;0.0604844093322753;-0.0628378987312316;-0.0798327967109564;0.0223835706710815;-0.1579439640045166;-0.0749968334617499;0.0593870878219604;-0.0588833093643188;-0.0934856131257895;0.0499706268310546;-0.0331912636756897;-0.0862797692003134;0.0372589826583862;-0.0412424206733703;-0.0772900625648382
A;0.0;0.0;0.0;-0.0825809836387634;-0.0100723505020141;-0.0058954501517263;-0.1477315425872802;-0.0384935736656188;-0.0256860534653213;-0.1992608904838562;-0.0379151701927185;-0.0508066750124243;-0.2481127083301544;-0.0162326097488403;-0.0775444990947988;-0.1505096554756164;-0.1886642575263977;-0.0249146371141222;-0.2033242583274841;-0.2595759034156799;-0.0562099291935709;-0.2346431612968444;-0.3157511949539184;-0.0751143208697584;-0.2586207687854767;-0.3599888682365417;-0.0894859320476797;-0.1083906888961792;-0.1999979615211486;-0.0420127361074236;-0.1839220523834228;-0.1083496809005737;-0.0790522507384565;-0.1603270769119262;-0.0526638031005859;-0.0806663221672323;-0.13358074426651;-0.0511738061904907;-0.0762582085088041;-0.0714028477668762;-0.1710091829299926;-0.0610972008660581;-0.1360477209091186;-0.049847662448883;-0.0895210913375166;-0.1095934510231018;-0.0235505104064941;-0.0720609388306883;-0.0854278206825256;-0.0426430106163024;-0.0562251172021177;-0.0428650975227355;-0.1234888434410095;-0.0821638367131498;-0.0958403944969177;-0.0277937054634094;-0.1007566562846449;-0.0776369571685791;-0.0068309903144836;-0.0878617054775503;-0.0586651563644409;-0.0245569944381713;-0.0737150869324949;0.0;0.0;0.0;0.071562111377716;-0.0015750527381896;-0.0136360872252776;0.1378576755523681;-0.0275636911392211;-0.0329577654316022;0.1855610311031341;-0.0335196852684021;-0.0567930295779302;0.2239231467247009;-0.0262201428413391;-0.0804084643437459;0.1311030685901641;-0.1869532465934753;-0.0361878156377866;0.1864606142044067;-0.2490946054458618;-0.067262503476341;0.2222060263156891;-0.2976083755493164;-0.0885201424076154;0.2479577958583831;-0.3434879779815674;-0.1044759854390218;0.0926374495029449;-0.2105088233947754;-0.047979052336414;0.1325649321079254;-0.1142016649246215;-0.0884226739122464;0.1151017248630523;-0.0703809261322021;-0.0999915629341199;0.0909645855426788;-0.0708860158920288;-0.1039377852990224;0.0526000559329986;-0.1950680017471313;-0.0604626342370107;0.0893976092338562;-0.0829391479492187;-0.0936522513343884;0.0750090777873992;-0.0524211525917053;-0.0883105277731015;0.0588215291500091;-0.0641622543334961;-0.0810634374334409;0.0164530277252197;-0.1612870693206787;-0.0754858433916165;0.0516881644725799;-0.0658133029937744;-0.0943197861029698;0.0453982055187225;-0.0384379029273986;-0.0870203777863576;0.0328820943832397;-0.0442972183227539;-0.0780779450847699
A;0.0;0.0;0.0;-0.0752726197242736;-0.0191249847412109;-0.0150924555100999;-0.1391245126724243;-0.0481636524200439;-0.0392334421240292;-0.1903402209281921;-0.0419683456420898;-0.0670347620808087;-0.2350149750709533;-0.0168404579162597;-0.0961208676063023;-0.1359996199607849;-0.20005464553833;-0.0418285128735504;-0.1958043575286865;-0.281095802783966;-0.0783538033329449;-0.2295612692832946;-0.342641532421112;-0.1008718048297367;-0.2544142007827759;-0.3917989134788513;-0.1172967513166867;-0.0882712006568908;-0.2059302926063537;-0.0560213138424359;-0.1646234393119812;-0.115426480770111;-0.0958948616944752;-0.1444675326347351;-0.0535646080970764;-0.0959752311073742;-0.1138933897018432;-0.0611735582351684;-0.0903891434036694;-0.0452947616577148;-0.1698738932609558;-0.0726974492036305;-0.1150317788124084;-0.0571488142013549;-0.1013748754822216;-0.0980063080787658;-0.0222968459129333;-0.0801461820565663;-0.0737152695655822;-0.0456624031066894;-0.0624280867241822;-0.0121065378189086;-0.1171025037765502;-0.0925999988876782;-0.0711490511894226;-0.0231963396072387;-0.1087201719247303;-0.0594136118888855;0.0054132342338562;-0.0904721130691967;-0.0382518768310546;-0.0102635025978088;-0.0731081177555523;0.0;0.0;0.0;0.073592334985733;-0.0013020038604736;-0.0162486488384203;0.1447585523128509;-0.0261297821998596;-0.0404084528249697;0.1952373683452606;-0.0338780283927917;-0.0698169449728922;0.2358878850936889;-0.0222600698471069;-0.0998329425615267;0.1420477032661438;-0.2010992765426635;-0.0442365946632818;0.1996542811393737;-0.2742993831634521;-0.0847160870593981;0.2370772957801818;-0.3321577310562134;-0.1106654683512644;0.2644198536872864;-0.3850900530815124;-0.1283115426463084;0.0947996079921722;-0.2347894310951233;-0.056736396477838;0.1291138529777526;-0.131217360496521;-0.1022077927750544;0.1123764216899871;-0.0695496797561645;-0.1100439558190302;0.0924770236015319;-0.065725564956665;-0.1096284294885592;0.0438376069068908;-0.2210298180580139;-0.0707005391282038;0.0792851746082305;-0.0972203612327575;-0.1121800894302325;0.0700117349624633;-0.0511929392814636;-0.1033059636515574;0.058719128370285;-0.0616620182991027;-0.0910970772069887;-0.0031839311122894;-0.1851232647895813;-0.0870238075417475;0.0320727229118347;-0.0793969631195068;-0.1092049086851076;0.0320645719766616;-0.0361018776893615;-0.0965772921604113;0.0242487490177154;-0.0368057489395141;-0.0821060741704897
A;0.0;0.0;0.0;-0.0749943256378173;0.0056427121162414;-0.0134163589559932;-0.1480724811553955;-0.0187399983406066;-0.0293559979059239;-0.2029340267181396;-0.0249233245849609;-0.0502563796349306;-0.2473800182342529;-0.0053284168243408;-0.0712685368366976;-0.1624745726585388;-0.1651593446731567;-0.0169817979790707;-0.2100571990013122;-0.2405817508697509;-0.0420741520233889;-0.2374157309532165;-0.2946091294288635;-0.0582746423192759;-0.2606391012668609;-0.3427069783210754;-0.0717768079944392;-0.1280966997146606;-0.1902304887771606;-0.0293804749258299;-0.1723181009292602;-0.1169953942298889;-0.0648664019413729;-0.1574339866638183;-0.0740224123001098;-0.072759435267045;-0.1441320180892944;-0.0795456171035766;-0.073501192719533;-0.0916159749031066;-0.184445321559906;-0.0447572439320822;-0.1305838823318481;-0.0840870141983032;-0.0750617764302035;-0.103497564792633;-0.0483643412590026;-0.0650228045292635;-0.081476867198944;-0.0579134225845336;-0.0536342195578356;-0.0599573254585266;-0.1629366874694824;-0.0632339573808451;-0.0951800346374511;-0.0785083770751953;-0.0821896202274103;-0.076319396495819;-0.0498372316360473;-0.0743204064079066;-0.0579714775085449;-0.0561530590057373;-0.0641023225494166;0.0;0.0;0.0;0.0681641995906829;-0.0018638968467712;-0.0153088849284941;0.1335051655769348;-0.021569013595581;-0.0361557621755892;0.1822852492332458;-0.0201990604400634;-0.0613008532920176;0.2176910042762756;-0.0020248889923095;-0.0866360422470862;0.1313993632793426;-0.1713148951530456;-0.0361311380067164;0.1823310554027557;-0.2367650270462036;-0.0674490165212446;0.2135503888130188;-0.2845852971076965;-0.087030647347241;0.2362960577011108;-0.3293247818946838;-0.100804759214192;0.0906744599342346;-0.196941077709198;-0.0468219612040812;0.1276063919067382;-0.1169260144233703;-0.0829183589914137;0.1104017198085784;-0.0715214610099792;-0.0895522143938833;0.0914606750011444;-0.0761407017707824;-0.0902625303962523;0.0481704175472259;-0.1862818598747253;-0.0589942392208868;0.0839002430438995;-0.090663731098175;-0.0921516176560217;0.0722694993019104;-0.0570353865623474;-0.0852186214425856;0.060322493314743;-0.0690864324569702;-0.0761523004868323;0.0103560835123062;-0.158909261226654;-0.0734004583456808;0.0462673306465148;-0.0818243622779846;-0.0910051521160895;0.0442208647727966;-0.0494989156723022;-0.0804847013452345;0.0351154208183288;-0.050100564956665;-0.0690959450104529
A;0.0;0.0;0.0;-0.0799798369407653;0.0063022971153259;-0.0076829306971148;-0.1499727964401245;-0.0277936458587646;-0.0191327179971949;-0.1992899179458618;-0.0488309860229492;-0.0359014789763705;-0.2421102523803711;-0.0381729006767272;-0.0530800814930216;-0.1622248291969299;-0.1646319031715393;-0.0124955098334567;-0.2152737975120544;-0.2247719168663025;-0.0385043057802931;-0.2441490888595581;-0.2721237540245056;-0.0571201774481551;-0.2676300704479217;-0.3169671297073364;-0.0726313661042468;-0.1265822649002075;-0.1945853233337402;-0.027070585191609;-0.1684187650680542;-0.100390076637268;-0.0640118341151492;-0.1408661603927612;-0.0445802211761474;-0.0718322391811625;-0.1164956092834472;-0.0434990525245666;-0.07186940267718;-0.0887323021888732;-0.1881189346313476;-0.0439887824658171;-0.1260650157928466;-0.0724635124206543;-0.0728064845505969;-0.0997272729873657;-0.0316007137298584;-0.0582611891630904;-0.0794609785079956;-0.0387481451034545;-0.0445302757624404;-0.0558719038963317;-0.1610084772109985;-0.0638380269709841;-0.0875129103660583;-0.0647048950195312;-0.0822636182609812;-0.0699203014373779;-0.0341689586639404;-0.0717858816686884;-0.0537633895874023;-0.0421340465545654;-0.0598069573942439;0.0;0.0;0.0;0.072827398777008;-0.0002697706222534;-0.0088454186575894;0.1392274796962738;-0.0275428295135498;-0.025211478549469;0.187675267457962;-0.0361893773078918;-0.0466841971161251;0.2290174067020416;-0.0243318080902099;-0.0680790682914143;0.1361591815948486;-0.1690887212753296;-0.0297890649768;0.1891010105609893;-0.2220328450202942;-0.0606118095698242;0.2213890552520752;-0.266463041305542;-0.0810986598613148;0.2440145015716552;-0.3087208271026611;-0.0960485180499439;0.1005509793758392;-0.1943110227584839;-0.0423611057581787;0.1398238241672516;-0.0998000502586364;-0.0803129588844662;0.1179502308368682;-0.0606871247291564;-0.0891176899554615;0.0941251218318939;-0.0661306381225586;-0.0913914730431919;0.0628142356872558;-0.1823484897613525;-0.0558173721315746;0.0987535417079925;-0.0724349617958068;-0.0886425217273121;0.0779414176940918;-0.0454673767089843;-0.0830548619511013;0.0614173710346221;-0.059407889842987;-0.0756046389820461;0.0284870862960815;-0.1528285145759582;-0.0711899911644344;0.063985526561737;-0.0589511394500732;-0.0898054977538471;0.0513989925384521;-0.0358612537384033;-0.0834470158102398;0.0371928811073303;-0.0459452271461486;-0.0756122907283192
A;0.0;0.0;0.0;-0.0802410244941711;0.00010746717453;-0.0133518539175696;-0.1482691764831543;-0.043080985546112;-0.0261929603100128;-0.1942785382270813;-0.0787352323532104;-0.0427551893323965;-0.2383995056152343;-0.0882693529129028;-0.0591568974584646;-0.1450679898262024;-0.1809766292572021;-0.0177603596628017;-0.1830872297286987;-0.2599465250968933;-0.0432269191176004;-0.2042836844921112;-0.3188823461532593;-0.0594117222160406;-0.2205770611763;-0.3700810074806213;-0.0727487159699507;-0.1046175360679626;-0.2052282691001892;-0.0284109441370077;-0.1570072174072265;-0.1245792508125305;-0.063989738914401;-0.1398329138755798;-0.0723592638969421;-0.0694297952384062;-0.118537962436676;-0.0747205018997192;-0.0681302724212713;-0.0654774904251098;-0.1954837441444397;-0.0418528942197866;-0.1149517297744751;-0.0958226323127746;-0.0709669468730993;-0.0954886674880981;-0.0572181940078735;-0.0561955673426695;-0.0759092569351196;-0.0665206313133239;-0.0422904332906313;-0.0325326323509216;-0.1681429743766784;-0.0584417832821912;-0.0747591853141784;-0.084887146949768;-0.0787387816042013;-0.0596478581428527;-0.0580893754959106;-0.0692043779224462;-0.0413271188735961;-0.070381224155426;-0.0572864664525099;0.0;0.0;0.0;0.0685760378837585;-0.0125987529754638;-0.0145349096242064;0.1291716694831848;-0.0488324165344238;-0.0343987889323109;0.1791057884693145;-0.064426839351654;-0.0584168642494553;0.2235097885131836;-0.0628359913825988;-0.0820315018031472;0.1052803397178649;-0.1861965656280517;-0.0319796040389412;0.1438628435134887;-0.2472826242446899;-0.0609866216513985;0.168059229850769;-0.3004687428474426;-0.0795609339806908;0.1864253878593444;-0.3443191051483154;-0.0933662414286011;0.068986028432846;-0.2024569511413574;-0.0423205256197327;0.1180996000766754;-0.114920437335968;-0.0795522466037148;0.1019859910011291;-0.0735268592834472;-0.0878845736119622;0.081418752670288;-0.0733986496925354;-0.089655964050042;0.0349146127700805;-0.1833847165107727;-0.0540652818713063;0.0813345313072204;-0.084926426410675;-0.084925240251767;0.0646877884864807;-0.0580599904060363;-0.0783928841087693;0.0485185384750366;-0.0689446926116943;-0.0708816408846253;0.0042230486869812;-0.1487341523170471;-0.0685689732167595;0.0467098355293273;-0.0696403384208679;-0.0870962798330658;0.0390934944152832;-0.0468335747718811;-0.0813609570000046;0.0259560048580169;-0.0535979866981506;-0.0739707931611413
A;0.0;0.0;0.0;-0.0788484215736389;-0.0013304352760314;-0.0100171849379933;-0.1454447507858276;-0.0415276288986206;-0.0212325401852524;-0.1898503899574279;-0.0711708068847656;-0.0371134788046276;-0.2342932820320129;-0.0754175186157226;-0.0532662667582428;-0.1531943082809448;-0.180629014968872;-0.0148344695816433;-0.2056296467781067;-0.2521704435348511;-0.0414260611186421;-0.2354486584663391;-0.3046260476112366;-0.0594576731572544;-0.2603402435779571;-0.3518329858779907;-0.0737265929828083;-0.1150662899017334;-0.2076447606086731;-0.0281411022196209;-0.1681072115898132;-0.1328617930412292;-0.0662202894936001;-0.155234694480896;-0.076895534992218;-0.0752437547097599;-0.1387016177177429;-0.0684282779693603;-0.0754398912439739;-0.0771009922027587;-0.1997550725936889;-0.043798854971925;-0.1230126619338989;-0.0955556631088256;-0.0760127663860714;-0.1018985509872436;-0.0491942167282104;-0.0638955071816838;-0.0818747878074646;-0.0506128072738647;-0.0500300809989369;-0.0443935394287109;-0.1721336841583252;-0.0620442912230885;-0.0818383693695068;-0.0843240022659301;-0.082401169861356;-0.0660167932510376;-0.0508511066436767;-0.0722976386795437;-0.0481348633766174;-0.0563791990280151;-0.0594441168258583;0.0;0.0;0.0;0.0737721771001815;-0.003956139087677;-0.0116663678958257;0.1388912349939346;-0.0361413955688476;-0.028296641208156;0.1849595159292221;-0.0615081191062927;-0.0482749577089389;0.2296955734491348;-0.0701888799667358;-0.0683868128284057;0.12884221971035;-0.1642590165138244;-0.0349963280781349;0.1797214597463607;-0.2235511541366577;-0.0623362298532566;0.209915891289711;-0.2709447145462036;-0.0801633346303543;0.2313711494207382;-0.3140258193016052;-0.0935656327231964;0.0907466262578964;-0.1891481280326843;-0.0451291363164028;0.1274446994066238;-0.1053560972213745;-0.0811329680903991;0.1160639077425003;-0.0550249814987182;-0.0894731107576927;0.0989047437906265;-0.0441520810127258;-0.09166659893833;0.0504436641931533;-0.1798369288444519;-0.0556484247966846;0.0898705273866653;-0.0866974592208862;-0.0864800486191352;0.0810645967721939;-0.0493333935737609;-0.0780489641650756;0.0687545388936996;-0.0469916462898254;-0.0688875588997444;0.0125388354063034;-0.1547491550445556;-0.0681189048513015;0.0507474392652511;-0.0842532515525817;-0.0871752399428924;0.0532783418893814;-0.0478335618972778;-0.0782813477738937;0.0485271960496902;-0.0368926525115966;-0.0676981333120902
A;0.0;0.0;0.0;-0.0823436975479126;0.010552704334259;-0.0078834392783875;-0.1488953828811645;-0.0108349323272705;-0.0216694171262616;-0.193624198436737;-0.0266737341880798;-0.0398533786369199;-0.2316064834594726;-0.0214995741844177;-0.0586495133770341;-0.1652719974517822;-0.1548125147819519;-0.0221528685373897;-0.2201751470565796;-0.2145755290985107;-0.0482187973988885;-0.2522343099117279;-0.2638555765151977;-0.0662957350445623;-0.2766632437705993;-0.3074677586555481;-0.080871700747096;-0.1290398836135864;-0.1756988763809204;-0.03615931744703;-0.1790410876274109;-0.0825893282890319;-0.0712340022159452;-0.1581930518150329;-0.0321037173271179;-0.0775327007008428;-0.1344353556632995;-0.0288096070289611;-0.0777370701266164;-0.0923395156860351;-0.1604467034339904;-0.0517327408028478;-0.1396764516830444;-0.0496431589126586;-0.0797346825433606;-0.1187490224838256;-0.0151982903480529;-0.0663752997947568;-0.0979437232017517;-0.0228291749954223;-0.0538727822435731;-0.0606464147567749;-0.1255812048912048;-0.0696335131955976;-0.101616621017456;-0.0365775823593139;-0.0881357784105176;-0.0878137946128845;-0.0110120177268981;-0.0777956838441724;-0.0706485509872436;-0.0198037028312683;-0.0659122909141416;0.0;0.0;0.0;0.0725035816431045;0.0048033595085144;-0.0103348406759224;0.1427741795778274;-0.011159598827362;-0.0274774196353875;0.1963513940572738;-0.0050562024116516;-0.0489915001002274;0.23771832883358;0.0150068402290344;-0.0699415641632996;0.1406861990690231;-0.1431450247764587;-0.0303454144653998;0.1926601082086563;-0.190820038318634;-0.0574895764497243;0.2261837571859359;-0.2345932126045227;-0.0757115694490395;0.2502432018518448;-0.2737725377082824;-0.0896839040127717;0.1082996577024459;-0.1646270155906677;-0.0417623693850957;0.1417161673307418;-0.0648974776268005;-0.0769720884767495;0.1229452937841415;-0.0265208482742309;-0.0856928440538369;0.1047350913286209;-0.0288683176040649;-0.0884551095572434;0.0727626532316207;-0.1535098552703857;-0.0538732397166215;0.1028427630662918;-0.0397558808326721;-0.0818700331059418;0.0844693630933761;-0.0195170044898986;-0.0753937127796136;0.0704974383115768;-0.0344140529632568;-0.0686121868697129;0.0389575213193893;-0.1267722845077514;-0.0684341552463494;0.06979601085186;-0.0342580676078796;-0.0842202889529191;0.0583761781454086;-0.0154077410697937;-0.0775013628211938;0.0465739518404006;-0.0244194269180297;-0.0699698093143426
